Case Number,Problem Category,Geolocation (Latitude),Geolocation (Longitude),Opened Date,Subject,Status,Public Description,SAP URL,Closed Date,Age (Days),tract,geoid,block_group
97182,Graffiti,32.6900679,-117.1038101,8/2/16,Graffiti  at 1525?1599 S 42nd St,Closed,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001upVfAAI,8/30/16,28,003602,060730036021,1
97195,Graffiti,32.7529916,-117.1400748,8/2/16,"Graffiti  at 4140 Louisiana Street, San Diego, CA, 92104, United States",Closed,"Taggers sprayed black ""ODC"" on garage doors off alley that runs between Howard and Polk Avenues.  The came north to 4160 Louisiana and started on our fence but were scared off after only getting an O painted.  We have painted out that O this morning.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001uqEzAAI,8/30/16,28,000900,060730009001,1
97198,Graffiti,32.73554815,-117.1639711,8/2/16,"Graffiti Removal at 01ST AV & W PALM ST,, 92103",Closed,Request graffiti removed from the first street bridge.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001uqFxAAI,8/6/16,4,006000,060730060003,3
97211,Graffiti,32.71457525,-117.1638008,8/2/16,Graffiti  at 762?962 1st Ave,Closed,Light poles,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001uqkqAAA,8/10/16,8,005300,060730053003,3
97241,Graffiti,32.7731053,-117.2061418,8/2/16,"Graffiti  at 1500 W Morena Blvd, San Diego, CA, United States",Closed,"Graffiti is all over fence, building and green utility box on 1500 block of W Morena Blvd",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001urWkAAI,8/18/16,16,009106,060730091061,1
97243,Graffiti,32.7736192,-117.2037663,8/2/16,"Graffiti  at 1405 Morena Blvd, San Diego, CA, United States",Closed,Graffiti is on rear of building at 1405 Morena Blvd,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001ura8AAA,8/18/16,16,009106,060730091061,1
97266,Graffiti,32.73454,-117.255355,8/2/16,"Graffiti  at 1303 Sunset Cliffs Boulevard, San Diego, CA, United States",Closed,gang related graffiti on about 20 - 25 feet of guardrail across from 1303 Sunset Cliffs Blvd.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001uscyAAA,8/12/16,9,007200,060730072002,2
97276,Graffiti,32.71456112,-117.167516,8/2/16,Graffiti  at 738?898 Columbia St,Closed,Sidewalk on way into park from state street.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001usn8AAA,8/9/16,6,005400,060730054002,2
97278,Graffiti,32.71415079,-117.167473,8/2/16,Graffiti  at 751?899 Columbia St,Closed,Sidewalk walking into park from state st to F,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001usnwAAA,8/9/16,6,005400,060730054002,2
97280,Graffiti,32.71267159,-117.1673922,8/2/16,Graffiti  at 750 State St,Closed,F st park entrance,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001usrtAAA,8/9/16,6,005400,060730054002,2
97282,Graffiti,32.71261589,-117.1689429,8/2/16,Graffiti  at 600?694 W G St,Closed,G st at train crossing,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001usu9AAA,8/9/16,6,005400,060730054002,2
97283,Graffiti,32.71231217,-117.1690581,8/2/16,Graffiti  at 639 Kettner Blvd,Closed,On Kettner at train crossing,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001usuxAAA,8/9/16,6,005400,060730054003,3
97284,Graffiti,32.71222089,-117.1690993,8/2/16,Graffiti  at 639 Kettner Blvd,Closed,Train crossing,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001usvgAAA,8/9/16,6,005400,060730054003,3
97285,Graffiti,32.71219055,-117.1690791,8/2/16,Graffiti  at 639 Kettner Blvd,Closed,Train signals,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001usw5AAA,8/10/16,7,005400,060730054003,3
97287,Graffiti,32.71149523,-117.1708848,8/2/16,Graffiti  at 858?868 W Harbor Dr,Closed,All 4 corners at harbor and pacific hy have some - marking on traffic signal poles,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001ut1eAAA,8/9/16,6,005400,060730054003,3
97290,Graffiti,32.71045391,-117.1720054,8/2/16,Graffiti  at 555 Harbor Ln,Closed - Referred,Men's room several carvings and writings on stainless steal and above the doorway,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001ut5HAAQ,,28,005400,060730054001,1
97295,Graffiti,32.57078161,-117.0917355,8/2/16,"Graffiti Removal at 1955 HANSEL DR, 92154",Closed,GRAFFITI ON WALL,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001utDuAAI,8/30/16,27,010110,060730101103,3
97310,Graffiti,32.79295509,-117.0918936,8/2/16,"Graffiti Removal at ZION AV & SEAMAN ST,, 92120",Closed,Zion ave btwn Seman & Cartwright s/s on the sidewalk,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001utm6AAA,8/12/16,9,009602,060730096022,2
97320,Graffiti,32.82843749,-117.2800584,8/2/16,Graffiti  at Neptune Pl &  Gravilla St,Closed,Silver and black graffiti on North South and? east sides of the pump house.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001uu3HAAQ,8/10/16,7,008101,060730081013,3
97321,Graffiti,32.71269732,-117.165807,8/2/16,Graffiti  at 325 W F St,Acknowledged,Att box and all over protective posts.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001uu5SAAQ,,28,005300,060730053004,4
97322,Graffiti,32.71267016,-117.165776,8/2/16,Graffiti  at 325 W F St,Closed,Utility box next to att box,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001uu5hAAA,8/10/16,7,005300,060730053004,4
97335,Graffiti,32.70621062,-117.1519257,8/2/16,Graffiti  at 1301?1399 Imperial Ave,Closed,At the intersection of 14th St. & Imperial Ave. there is a stop sign covered in graffiti. It's across the street from the new skydiving place on Imperial Ave.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001uuCEAAY,8/12/16,9,005100,060730051002,2
80481,Graffiti,32.72644494,-117.1254762,5/20/16,Graffiti  at 1943 32nd St,Closed,Test,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rHxnAAE,5/20/16,0,004400,060730044002,2
80495,Graffiti,32.7350469,-117.0800753,5/20/16,"Graffiti Removal at 2802 54TH ST, 92105",Closed,Graffiti on the wall in front of the library,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rIYyAAM,6/3/16,14,002705,060730027051,1
80521,Graffiti,32.74262138,-117.1138172,5/20/16,"Graffiti Removal at 3668 MYRTLE AV, 92105",Assigned,graf- cinder block wall on the alley side  - 3668 myrtle on the right side of house btw 37th and Cherokee,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rJh8AAE,,102,002501,060730025012,2
80533,Graffiti,32.67671847,-117.0656989,5/20/16,"Graffiti Removal at 5873 ALBEMARLE ST, 92139",Assigned,Graffiti on wall facing alley,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rKGmAAM,,102,003202,060730032021,1
80538,Graffiti,32.75521968,-117.1147246,5/20/16,"Graffiti Removal at BEHIND 4275 CHEROKEE AV, 92104",Assigned,GRAFFITI ON BLOCK WALL IN ALLEY,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rKPtAAM,,102,002100,060730021005,5
80545,Graffiti,32.75521519,-117.1141879,5/20/16,"Graffiti Removal at BEHIND 3675 EL CAJON BL, 92104",Assigned,GRAFFITI ON BRICK WALL IN ALLEY,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rKk8AAE,,102,002100,060730021005,5
80553,Graffiti,32.7339881,-117.1730505,5/20/16,"Graffiti Removal at W PALM ST & INDIA ST,, 92103",Closed,GRAFFITI ON BRIDGE/BLACK BLUE AND YELLOW,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rL7CAAU,5/25/16,5,006100,060730061002,2
80592,Graffiti,32.70216616,-117.1491885,5/20/16,"Graffiti  at 1100 SIGSBEE ST, 92113",Closed,1100-1198 Sigsbee St - Graffiti on back of stop sign,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rLzJAAU,6/5/16,16,005100,060730051002,2
80593,Graffiti,32.7540397,-117.1388281,5/20/16,"Graffiti  at 2400 HOWARD AV, 92104",Closed,TAGGING ON THE2ND FLOOR WINDOWS OF THE OLD AT&T SUBSTATION,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rLzOAAU,6/15/16,25,000900,060730009001,1
80835,Graffiti,32.83086256,-117.2059115,5/21/16,"Graffiti Removal at 4616 CLAIREMONT DR, 92117",Closed,GRAFFITI ON PLANTER AND WALL OF NORTH CLAIREMONT LIBRARY. BLUE PAINT ON WALL,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMG0AAM,5/26/16,5,008502,060730085025,5
80866,Graffiti,32.732553,-117.117379,5/22/16,"Graffiti  at 2543 Boundary Street, San Diego, CA, United States",Assigned,graffiti,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMPMAA2,,101,004200,060730042002,2
80867,Graffiti,32.7486538,-117.1306867,5/22/16,Graffiti  at 2930 University Ave SD. 92104,Closed,"Mural on side on side of building in alley. Have pictures, may contact me nate.safehouse@gmail.com",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMQ0AAM,6/18/16,27,001300,060730013002,2
80868,Graffiti,32.752115,-117.110969,5/22/16,"Graffiti  at 4130 39th St, San Diego, CA 92105, United States",Closed,Front yard Fence 3-4 inches and back trash wall 4-5ft covering entire wall. Graffiti different colors,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMQ5AAM,6/9/16,18,002201,060730022011,1
80869,Graffiti,32.6730548,-117.0622715,5/22/16,"Graffiti  at Roanoke Street, San Diego, CA 92139, United States",Closed,graffiti on street/sidewalk - The walk is almost all filled up,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMQKAA2,5/25/16,4,003211,060730032111,1
80870,Graffiti,32.77164647,-117.1604757,5/22/16,"Graffiti  at 7599 Friars Rd, San Diego, CA 92108, USA",Acknowledged,"the wall to entrance ramp to 163freeway on Friars Rd and medium divider on163 right before interstate 8, blue paint",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMQZAA2,,100,009304,060730093042,2
80871,Graffiti,32.7114131,-117.1355924,5/22/16,"Graffiti  at 2719 Market St, San Diego, CA 92102, United States",Closed,"Market St facing wall, 2 block radius need your help",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMQeAAM,5/27/16,5,004800,060730048001,1
80880,Graffiti,40.6852728,-99.12369,5/22/16,Graffiti  at 1102 30th St,Acknowledged,Graffiti on side of building,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMV0AAM,,100,,,
80881,Graffiti,32.71604681,-117.1296324,5/22/16,Graffiti  at 1002 30th St,Assigned,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMV5AAM,,100,004100,060730041003,3
80882,Graffiti,37.3777284,-122.0080613,5/22/16,Graffiti  at 3060 Commercial St,Closed,Graffiti,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMVAAA2,5/27/16,5,,,
80883,Graffiti,32.70542418,-117.1293402,5/22/16,Graffiti  at 3004 Commercial St,Closed,Graffiti,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMVFAA2,5/27/16,5,004000,060730040002,2
80885,Graffiti,32.70836337,-117.1455011,5/22/16,Graffiti  at 2005 K St,Closed,Graffiti,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMVPAA2,6/30/16,39,004700,060730047002,2
80891,Graffiti,32.8206056,-117.2150645,5/22/16,"Graffiti  at Cadman Park and Recreation Center, San Diego, CA, United States",Closed,"Graffiti on waste dumpsters in parking lot, picnic table tops, side walks, benches and at lest one tree trunk.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMWcAAM,5/25/16,3,008503,060730085034,4
80900,Graffiti,32.7290333,-117.1299833,5/22/16,"Graffiti  at 2215 30th St, 92104",Closed,Graffiti on 2 utility boxes(this case to be replaced by 80904),https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMZ7AAM,5/25/16,3,004400,060730044002,2
80902,Graffiti,32.7294541,-117.1298685,5/22/16,"Graffiti  at 2979?3013 Juniper St, 92104",Assigned,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMZHAA2,,100,004400,060730044002,2
80904,Graffiti,32.7290342,-117.1297803,5/22/16,"Graffiti  at 2220 Fern St, San Diego, CA, United States",Assigned,Graffiti on 2 utility boxes,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMZbAAM,,100,004400,060730044002,2
80906,Graffiti,32.686437,-117.034764,5/22/16,"Graffiti  at 2295 Spring Oak Way, San Diego, CA, United States",Assigned,graffiti on retaining wall of reporting residence and sidewalk of alsacia st. cross street is spring oak way,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMb3AAE,,100,003213,060730032132,2
80923,Graffiti,32.70136889,-117.1499703,5/22/16,"Graffiti  at 1701 MAIN ST, 92113",Closed,GRAFFITI  ON SIGN,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMdnAAE,5/26/16,3,005100,060730051002,2
80928,Graffiti,32.70216616,-117.1491885,5/22/16,"Graffiti  at 1704 NEWTON AV, 92113",Closed,GRAFFITI  & STICKERS ON SIGN,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMegAAE,6/5/16,14,005100,060730051002,2
80938,Graffiti,32.7937326,-117.1756292,5/22/16,Graffiti Removal at COMSTOCK & KELLY,Closed,GRAFFITI ON OUTSIDE OF RESTROOM,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMfjAAE,5/27/16,4,008600,060730086001,1
80945,Graffiti,32.7545554,-117.1416691,5/22/16,"Graffiti  at 4224 Mississippi St, San Diego, CA, United States",Closed,"Behind apartments on Mississippi street has lately become a mess. Every dumpster is extensively tagged. There's even a small step on the side of the apartments at 4224 that has been tagged! My garage door was tagged, even the sign in front of the apartments was removed because of incessant tagging. Please help. There are always gang members behind my apartment. I am a single senior citizen who lives in fear because I can't even walk my dog in the alley after dark for the low-lifes hanging out here.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMghAAE,6/1/16,9,000900,060730009001,1
80946,Graffiti,32.7180272,-117.1105243,5/22/16,"Graffiti  at 3644 Home Avenue, San Diego, CA, United States",Closed,graffiti on two double arrow signs,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMh1AAE,5/25/16,3,003403,060730034031,1
81012,Graffiti,32.7175998,-117.1102049,5/22/16,"Graffiti  at 1133 39th Street, San Diego, CA, United States",Closed,"At the house located at 1133 39th Street,  graffiti on  the brown painted backyard fence facing Home Avenue.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMiEAAU,6/7/16,16,003403,060730034031,1
81116,Graffiti,32.8261707,-117.1901406,5/23/16,"Graffiti  at 4540 Genesee Avenue, San Diego, CA, United States",Acknowledged,Gang graffiti. On white wall west on side of Genesee just south of Mt Hebert.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rNI2AAM,,99,008504,060730085045,5
81119,Graffiti,32.77435857,-117.0978353,5/23/16,"Graffiti  at 5305-5373 Fairmount Ave Expy, San Diego, CA 92115, USA",Closed,"Please remove Black Graffiti markings along Fairmount Ave going North, located in the Middle Divider (concrete separator) near the Montezuma Rd merge ramp (into Fairmount Ave North)",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rNYAAA2,5/25/16,3,002001,060730020012,2
81149,Graffiti,32.69875295,-117.1423176,5/23/16,"Graffiti Removal at 2039 NATIONAL AV, 92113",Closed,REMOVE GRAFFITI,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rPbuAAE,5/25/16,2,005000,060730050001,1
81170,Graffiti,32.7768263,-117.0678623,5/23/16,"Graffiti Removal at 5900 ALVARADO RD, 92120",Closed,RED GRAFFITI ON TROLLEY AND RAMP WALL,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rQThAAM,5/25/16,2,002801,060730028012,2
81171,Graffiti,32.57310478,-117.0482943,5/23/16,"Graffiti Removal at 4037 MARCWADE DR, 92154",Closed,Graffiti on utility box,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rQU1AAM,5/27/16,3,010004,060730100041,1
81230,Graffiti,32.73588714,-117.079843,5/23/16,"Graffiti Removal at 2850 54TH ST, 92105",Closed,Graffiti on gate at Fire Station,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rRwzAAE,6/3/16,10,002705,060730027052,2
81232,Graffiti,32.73495112,-117.0796618,5/23/16,"Graffiti Removal at 2802 54TH ST, 92105",Closed,Graffiti on gate and wall of library,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rRyqAAE,5/26/16,2,002705,060730027051,1
81251,Graffiti,32.7921837,-117.176341,5/23/16,"Graffiti  at Osler Street, San Diego, CA 92111, United States",Closed - Referred,"Tecolote Canyon Natural Park, white park sign has graffiti, faded and hard to read. Turning west onto Osler Street (7000 block) from Genesee, park is located north of Osler Street.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rSOUAA2,,99,008600,060730086001,1
81254,Graffiti,32.732987,-117.089036,5/23/16,"Graffiti  at 2578 Euclid Avenue, San Diego, CA, United States",Closed,"Graffiti located on walls of Euclid Gardens complex, across the street and nearby.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rSP3AAM,5/26/16,2,003401,060730034014,4
81255,Graffiti,32.6642286,-117.0601665,5/23/16,"Graffiti  at 7057-7153 Paradise Valley Rd, San Diego, CA 92139, USA",Assigned,graffiti.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rSPNAA2,,99,003212,060730032121,1
81259,Graffiti,32.74423912,-117.1299076,5/23/16,Graffiti  at 2964?3032 Dwight St,Closed,Graffiti,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rSR4AAM,6/3/16,10,001400,060730014001,1
81260,Graffiti,32.74500677,-117.1299702,5/23/16,Graffiti  at 3635 30th St,Acknowledged,Graffiti,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rSREAA2,,99,001400,060730014001,1
81261,Graffiti,32.7451138,-117.1300888,5/23/16,Graffiti  at 3645 30th St,Duplicate,Graffiti,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rSROAA2,,99,001400,060730014001,1
81263,Graffiti,32.74548972,-117.1299789,5/23/16,Graffiti  at 3705 30th St,Closed,Graffiti,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rSRYAA2,7/21/16,58,001400,060730014001,1
81275,Graffiti,32.7339145,-117.079707,5/24/16,"Graffiti  at 5866 Nutmeg Street, San Diego, CA, United States",Closed,Gang graffiti,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rSwWAAU,5/24/16,0,002705,060730027051,1
81276,Graffiti,32.734916,-117.0797243,5/24/16,"Graffiti  at 2806 54th Street, San Diego, CA, United States",Closed,Oak park library two areas,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rSxAAAU,6/3/16,10,002705,060730027051,1
81294,Graffiti,32.73390791,-117.0798894,5/24/16,"Graffiti Removal at 54TH FRONTAGE RD & NUTMEG ST,, 92105",Closed,N/W corner fence tagged,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rURbAAM,6/7/16,15,002705,060730027051,1
81301,Graffiti,32.70544162,-117.0284859,5/24/16,"Graffiti Removal at GRIBBLE ST & BOWIE ST,, 92114",Closed,BLACK GRAFFITI ON RETAINING WALL,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rUoAAAU,6/3/16,10,003105,060730031052,2
81302,Graffiti,32.70258002,-117.0307264,5/24/16,"Graffiti Removal at 7900 SKYLINE DR, 92114",Closed,RED GRAFFITI ON NEW FENCE,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rUprAAE,6/7/16,14,003103,060730031031,1
81322,Graffiti,32.71845933,-117.1628267,5/24/16,Graffiti  at 202 C St,Closed,Under a walkway near the parking structure.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rVvHAAU,6/3/16,9,005300,060730053003,3
