Age (Days),Case Number,Closed Date,Geolocation (Latitude),Geolocation (Longitude),Opened Date,Problem Category,Public Description,SAP URL,Status,Subject,block_group,count,geoid,tract,lighting_count,Id,Id2,Estimate; Median age -- - Total:,Estimate; Median age -- - Male,Estimate; Median age -- - Female,Estimate; Total,Estimate; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,"Estimate; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more",Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Estimate; Total: - With public assistance income,Estimate; Total: - No public assistance income,Estimate; Per capita income in the past 12 months (in 2014 Inflation-adjusted dollars),Estimate; Total: - Owner occupied,Estimate; Total: - Renter occupied,Estimate; With cash rent: - Less than $100,Estimate; With cash rent: - $100 to $149,Estimate; With cash rent: - $150 to $199,Estimate; With cash rent: - $200 to $249,Estimate; With cash rent: - $250 to $299,Estimate; With cash rent: - $300 to $349,Estimate; With cash rent: - $350 to $399,Estimate; With cash rent: - $400 to $449,Estimate; With cash rent: - $450 to $499,Estimate; With cash rent: - $500 to $549,Estimate; With cash rent: - $550 to $599,Estimate; With cash rent: - $600 to $649,Estimate; With cash rent: - $650 to $699,Estimate; With cash rent: - $700 to $749,Estimate; With cash rent: - $750 to $799,Estimate; With cash rent: - $800 to $899,Estimate; With cash rent: - $900 to $999,"Estimate; With cash rent: - $1,000 to $1,249","Estimate; With cash rent: - $1,250 to $1,499","Estimate; With cash rent: - $1,500 to $1,999","Estimate; With cash rent: - $2,000 or more",Estimate; No cash rent,Estimate; Median value (dollars)
18,99211,,32.7300705,-117.2446005,8/12/16,Street Light,STREET LIGHT OUT ON THE SW CORNER PER CONSUMER.,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000334wGAAQ,Assigned,"Light Out at POINT LOMA AV & SAVOY CIR,, 92107",1.0,1,60730072001.0,7200.0,1,1500000US060730072001,60730072001.0,20.6,26.0,19.9,2860.0,2560.0,2271.0,47.0,8.0,141.0,0.0,0.0,93.0,0.0,93.0,300.0,0.0,9.0,19.0,12.0,9.0,18.0,18.0,9.0,10.0,8.0,41.0,75.0,27.0,76.0,39.0,180.0,130909,0.0,550.0,34996,482.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,20.0,0.0,11.0,28.0,0.0,828700
18,99212,,32.72815889,-117.2451122,8/12/16,Street Light,STREET LIGHT OUT ON THE NW CORNER PER CONSUMER,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000334wLAAQ,Assigned,"Light Out at LA PALOMA ST & SAVOY ST,, 92107",1.0,1,60730072001.0,7200.0,1,1500000US060730072001,60730072001.0,20.6,26.0,19.9,2860.0,2560.0,2271.0,47.0,8.0,141.0,0.0,0.0,93.0,0.0,93.0,300.0,0.0,9.0,19.0,12.0,9.0,18.0,18.0,9.0,10.0,8.0,41.0,75.0,27.0,76.0,39.0,180.0,130909,0.0,550.0,34996,482.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,20.0,0.0,11.0,28.0,0.0,828700
17,99219,,32.79342429,-117.2557943,8/13/16,Street Light,PER SDPD THE STREET LIGHTS FROM 4300-4400 OCEAN BLVD ARE OUT.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003352nAAA,Assigned,"Light Out at 4300 OCEAN BL, 92109",1.0,1,60730079101.0,7910.0,1,1500000US060730079101,60730079101.0,31.3,28.9,38.2,1407.0,1346.0,1286.0,11.0,0.0,13.0,0.0,0.0,36.0,0.0,36.0,61.0,61.0,16.0,26.0,16.0,27.0,10.0,14.0,0.0,8.0,91.0,121.0,76.0,70.0,46.0,97.0,23.0,72880,16.0,686.0,46142,193.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,221.0,29.0,65.0,135.0,16.0,810400
17,99220,,32.79342429,-117.2557943,8/13/16,Street Light,PER SDPD STREET LIGHTS ARE OUT FROM 4300-4400 OCEAN BLVD,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003352xAAA,Assigned,"Light Out at 4300 OCEAN BL, 92109",1.0,1,60730079101.0,7910.0,1,1500000US060730079101,60730079101.0,31.3,28.9,38.2,1407.0,1346.0,1286.0,11.0,0.0,13.0,0.0,0.0,36.0,0.0,36.0,61.0,61.0,16.0,26.0,16.0,27.0,10.0,14.0,0.0,8.0,91.0,121.0,76.0,70.0,46.0,97.0,23.0,72880,16.0,686.0,46142,193.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,221.0,29.0,65.0,135.0,16.0,810400
17,99221,,32.79443943,-117.2560174,8/13/16,Street Light,PER SDPD THERE ARE MULTIPLE STREET LIGHTS OUT FROM 4300-4400 OCEAN BLVD.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033532AAA,Assigned,"Light Out at 4400 OCEAN BL, 92109",1.0,1,60730079101.0,7910.0,1,1500000US060730079101,60730079101.0,31.3,28.9,38.2,1407.0,1346.0,1286.0,11.0,0.0,13.0,0.0,0.0,36.0,0.0,36.0,61.0,61.0,16.0,26.0,16.0,27.0,10.0,14.0,0.0,8.0,91.0,121.0,76.0,70.0,46.0,97.0,23.0,72880,16.0,686.0,46142,193.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,221.0,29.0,65.0,135.0,16.0,810400
17,99275,,32.9999228,-117.0652111,8/13/16,Street Light,Two lights out.1) South side Calle Pueblito at Via Calanova.2) Wesr side Paseo Lucido at Avenida Alcachola,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003358RAAQ,Assigned,"Street Light Light Out at 155670 Via Calanova, San Diego, CA, United States",1.0,1,60730170511.0,17051.0,1,1500000US060730170511,60730170511.0,44.4,50.8,38.9,1634.0,1634.0,683.0,0.0,0.0,951.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,28.0,0.0,16.0,46.0,0.0,7.0,228.0,70.0,101.0,35.0,68.0,15.0,28.0,64.0,54306,0.0,723.0,35789,443.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,100.0,0.0,0.0,257700
17,99279,,32.8024577,-117.2355851,8/13/16,Street Light,Red light out on east bound Riviera at corner of Ingraham.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003359FAAQ,Assigned,Street Light Light Out at RIVIERA AND INGRAHAM,2.0,1,60730079032.0,7903.0,1,1500000US060730079032,60730079032.0,29.0,28.7,29.7,1695.0,1669.0,1457.0,56.0,0.0,45.0,0.0,29.0,82.0,0.0,82.0,26.0,78.0,34.0,61.0,0.0,71.0,8.0,22.0,36.0,52.0,97.0,53.0,137.0,134.0,52.0,64.0,19.0,63750,13.0,905.0,42297,298.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,58.0,151.0,176.0,160.0,64.0,0.0,278800
17,99295,,32.9641181,-117.1914593,8/13/16,Street Light,All the street lights on Pacific Highlands Ranch Pkwy have been off for several weeks .,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000335CnAAI,Assigned,"Street Light Light Out at 13545 Pacific Highlands Ranch Pkwy, San Diego, CA, United States",1.0,1,60730083281.0,8328.0,1,1500000US060730083281,60730083281.0,38.0,41.4,37.1,5373.0,5006.0,3328.0,139.0,0.0,1390.0,0.0,0.0,149.0,0.0,149.0,367.0,81.0,61.0,16.0,25.0,8.0,7.0,20.0,0.0,41.0,72.0,80.0,74.0,169.0,119.0,190.0,750.0,168281,29.0,1684.0,76546,1387.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,6.0,9.0,0.0,0.0,7.0,0.0,106.0,0.0,41.0,112.0,19.0,"1,000,000+"
17,99358,,32.783254,-117.050036,8/13/16,Street Light,"Reported light out on 7/29.  City truck came to fix on Friday August 12, but the light is still not working",https://getitdone.force.com//TSWViewReportDetail?Id=500t000000335MOAAY,Duplicate,"Street Light Light Out at 5895 Ciudad Leon Court, San Diego, CA, United States",1.0,1,60730097061.0,9706.0,1,1500000US060730097061,60730097061.0,57.3,53.5,59.1,1203.0,1010.0,948.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,193.0,17.0,0.0,0.0,0.0,54.0,0.0,0.0,13.0,16.0,0.0,42.0,49.0,52.0,0.0,51.0,169.0,107228,0.0,463.0,97228,390.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,44.0,0.0,761100
31,96730,,32.755688,-117.130115,7/30/16,Street Light,All four of the street lights are out at this intersection,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001ugUYAAY,Assigned,"Street Light Light Out at 4313 30th Street San Diego, CA 92104",2.0,1,60730012002.0,1200.0,1,1500000US060730012002,60730012002.0,27.6,28.4,25.7,1586.0,725.0,550.0,42.0,36.0,49.0,0.0,0.0,48.0,0.0,48.0,861.0,0.0,90.0,30.0,32.0,40.0,0.0,85.0,0.0,14.0,97.0,57.0,96.0,83.0,30.0,0.0,0.0,56622,43.0,611.0,25615,133.0,521.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,25.0,95.0,101.0,139.0,92.0,9.0,0.0,17.0,313400
17,99401,,32.94516299,-117.2486213,8/13/16,Street Light,Light at the corner of Mira Montana place at Mira Montana Drive is out,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000335XWAAY,Duplicate,Street Light Light Out at 13550 Mira Montana Dr,1.0,1,60730083241.0,8324.0,1,1500000US060730083241,60730083241.0,42.0,52.3,40.8,2509.0,2348.0,2116.0,0.0,0.0,172.0,0.0,0.0,60.0,0.0,60.0,161.0,0.0,12.0,0.0,0.0,35.0,16.0,15.0,13.0,0.0,36.0,57.0,227.0,83.0,14.0,182.0,343.0,151063,23.0,1010.0,75995,717.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,159.0,121.0,0.0,"1,000,000+"
17,99403,,32.97067267,-117.1819178,8/13/16,Street Light,,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000335XgAAI,Assigned,Street Light Light Out at 13623?13699 Golden Cypress Pl,1.0,1,60730083281.0,8328.0,1,1500000US060730083281,60730083281.0,38.0,41.4,37.1,5373.0,5006.0,3328.0,139.0,0.0,1390.0,0.0,0.0,149.0,0.0,149.0,367.0,81.0,61.0,16.0,25.0,8.0,7.0,20.0,0.0,41.0,72.0,80.0,74.0,169.0,119.0,190.0,750.0,168281,29.0,1684.0,76546,1387.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,6.0,9.0,0.0,0.0,7.0,0.0,106.0,0.0,41.0,112.0,19.0,"1,000,000+"
17,99404,,32.75506394,-117.1126329,8/13/16,Street Light,"Both historic lamps on post under I15 sign are out. Also, both historic lamps on post next to the bus stop on the same side of the street are out. Also, next to the donation box at 3733 the single lamp post is out too.",https://getitdone.force.com//TSWViewReportDetail?Id=500t000000335XlAAI,Assigned,"Street Light Light Out at 3733 El Cajon Blvd, San Diego, CA 92105, USA",1.0,1,60730022011.0,2201.0,1,1500000US060730022011,60730022011.0,26.3,26.7,25.8,1806.0,881.0,98.0,624.0,0.0,122.0,0.0,0.0,37.0,16.0,21.0,925.0,61.0,65.0,23.0,55.0,118.0,61.0,15.0,66.0,69.0,29.0,21.0,2.0,0.0,0.0,0.0,0.0,29215,106.0,479.0,10087,55.0,530.0,0.0,0.0,0.0,5.0,0.0,0.0,29.0,0.0,0.0,53.0,35.0,18.0,0.0,0.0,22.0,112.0,97.0,138.0,21.0,0.0,0.0,0.0,245800
17,99405,,32.7554809,-117.1120259,8/13/16,Street Light,Light on north side of historic fixture is out,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000335XqAAI,Assigned,"Street Light Light Out at 3774 El Cajon Blvd, San Diego, CA, United States",4.0,1,60730021004.0,2100.0,1,1500000US060730021004,60730021004.0,28.9,30.5,27.9,1114.0,539.0,297.0,133.0,26.0,25.0,0.0,0.0,58.0,0.0,58.0,575.0,13.0,114.0,41.0,24.0,0.0,48.0,31.0,33.0,0.0,17.0,29.0,68.0,90.0,0.0,0.0,0.0,36129,39.0,469.0,24916,121.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,31.0,33.0,99.0,112.0,13.0,15.0,54.0,0.0,0.0,337500
17,99406,,32.75532908,-117.1122648,8/13/16,Street Light,Light on south side of historic fixture isn't out. Rather it's a different color than the other lamps on the street. Is it possible to make it the same color?,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000335XvAAI,Assigned,"Street Light Light Out at 3762 El Cajon Blvd, San Diego, CA 92105, USA",4.0,1,60730021004.0,2100.0,1,1500000US060730021004,60730021004.0,28.9,30.5,27.9,1114.0,539.0,297.0,133.0,26.0,25.0,0.0,0.0,58.0,0.0,58.0,575.0,13.0,114.0,41.0,24.0,0.0,48.0,31.0,33.0,0.0,17.0,29.0,68.0,90.0,0.0,0.0,0.0,36129,39.0,469.0,24916,121.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,31.0,33.0,99.0,112.0,13.0,15.0,54.0,0.0,0.0,337500
17,99407,,32.75522452,-117.112988,8/13/16,Street Light,One tree's light strand is out in the median in front of El Cajon Blvd Business Improvement Association,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000335Y0AAI,Assigned,"Street Light Light Out at 3724 El Cajon Blvd, San Diego, CA 92105, USA",5.0,1,60730021005.0,2100.0,1,1500000US060730021005,60730021005.0,41.2,40.5,41.6,1240.0,879.0,481.0,164.0,16.0,204.0,0.0,0.0,14.0,0.0,14.0,361.0,27.0,104.0,0.0,62.0,33.0,37.0,0.0,29.0,35.0,46.0,24.0,61.0,45.0,16.0,15.0,0.0,40833,9.0,525.0,22778,130.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,15.0,16.0,13.0,22.0,113.0,184.0,8.0,21.0,0.0,0.0,315800
17,99408,,32.7550187,-117.113202,8/13/16,Street Light,Single light out on historic lamp fixture. Light on north side of fixture in front of barber shop,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000335Y5AAI,Assigned,"Street Light Light Out at 3711 El Cajon Boulevard, San Diego, CA, United States",1.0,1,60730022011.0,2201.0,1,1500000US060730022011,60730022011.0,26.3,26.7,25.8,1806.0,881.0,98.0,624.0,0.0,122.0,0.0,0.0,37.0,16.0,21.0,925.0,61.0,65.0,23.0,55.0,118.0,61.0,15.0,66.0,69.0,29.0,21.0,2.0,0.0,0.0,0.0,0.0,29215,106.0,479.0,10087,55.0,530.0,0.0,0.0,0.0,5.0,0.0,0.0,29.0,0.0,0.0,53.0,35.0,18.0,0.0,0.0,22.0,112.0,97.0,138.0,21.0,0.0,0.0,0.0,245800
17,99409,,32.95829388,-117.1364882,8/13/16,Street Light,Street lamp at junction of Thunderhead and Sparren is out,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000335YoAAI,Assigned,Street Light Light Out at 13232 Thunderhead St,1.0,1,60730083371.0,8337.0,1,1500000US060730083371,60730083371.0,42.3,40.3,44.6,1750.0,1619.0,1009.0,48.0,0.0,496.0,0.0,66.0,0.0,0.0,0.0,131.0,1.0,7.0,10.0,19.0,0.0,8.0,0.0,9.0,8.0,14.0,53.0,111.0,89.0,47.0,63.0,90.0,104205,0.0,529.0,39949,484.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,32.0,0.0,576600
17,99413,,32.7548042,-117.1139643,8/13/16,Street Light,Light on north side of fixture is out,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000335b9AAA,Assigned,"Street Light Light Out at 3675 El Cajon Boulevard, San Diego, CA, United States",2.0,1,60730022012.0,2201.0,1,1500000US060730022012,60730022012.0,26.9,27.2,26.4,1901.0,518.0,147.0,123.0,0.0,170.0,0.0,0.0,78.0,0.0,78.0,1383.0,84.0,70.0,89.0,25.0,80.0,44.0,36.0,23.0,58.0,75.0,34.0,2.0,0.0,0.0,0.0,0.0,27386,19.0,601.0,10329,45.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,33.0,55.0,89.0,207.0,129.0,33.0,4.0,0.0,0.0,410000
17,99414,,32.7556363,-117.114425,8/13/16,Street Light,Light on north side of fixture is out,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000335bEAAQ,Assigned,"Street Light Light Out at 3650 El Cajon Boulevard, San Diego, CA, United States",5.0,1,60730021005.0,2100.0,1,1500000US060730021005,60730021005.0,41.2,40.5,41.6,1240.0,879.0,481.0,164.0,16.0,204.0,0.0,0.0,14.0,0.0,14.0,361.0,27.0,104.0,0.0,62.0,33.0,37.0,0.0,29.0,35.0,46.0,24.0,61.0,45.0,16.0,15.0,0.0,40833,9.0,525.0,22778,130.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,15.0,16.0,13.0,22.0,113.0,184.0,8.0,21.0,0.0,0.0,315800
31,96733,,32.7317667,-117.2559372,7/30/16,Street Light,All street lights on Sunset Cliffs Blvd. from Point Loma Ave to Froude.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001ugVRAAY,Assigned,"Street Light Light Out at 1171 Sunset Cliffs Boulevard, San Diego, CA, United States",2.0,1,60730072002.0,7200.0,1,1500000US060730072002,60730072002.0,40.4,25.3,47.1,3142.0,2964.0,2762.0,33.0,0.0,96.0,0.0,42.0,31.0,0.0,31.0,178.0,60.0,20.0,8.0,28.0,0.0,36.0,19.0,11.0,9.0,66.0,88.0,137.0,54.0,56.0,99.0,286.0,106806,0.0,977.0,57338,834.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,104.0,9.0,"1,000,000+"
17,99415,,32.75523027,-117.1144679,8/13/16,Street Light,4 or 5 trees have their light out here in the median,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000335bJAAQ,Assigned,"Street Light Light Out at 3650 El Cajon Blvd, San Diego, CA 92104, USA",5.0,1,60730021005.0,2100.0,1,1500000US060730021005,60730021005.0,41.2,40.5,41.6,1240.0,879.0,481.0,164.0,16.0,204.0,0.0,0.0,14.0,0.0,14.0,361.0,27.0,104.0,0.0,62.0,33.0,37.0,0.0,29.0,35.0,46.0,24.0,61.0,45.0,16.0,15.0,0.0,40833,9.0,525.0,22778,130.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,15.0,16.0,13.0,22.0,113.0,184.0,8.0,21.0,0.0,0.0,315800
17,99416,,32.7555943,-117.1150468,8/13/16,Street Light,Light on north side of fixture is out,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000335bOAAQ,Duplicate,"Street Light Light Out at 3638 El Cajon Boulevard, San Diego, CA, United States",5.0,1,60730021005.0,2100.0,1,1500000US060730021005,60730021005.0,41.2,40.5,41.6,1240.0,879.0,481.0,164.0,16.0,204.0,0.0,0.0,14.0,0.0,14.0,361.0,27.0,104.0,0.0,62.0,33.0,37.0,0.0,29.0,35.0,46.0,24.0,61.0,45.0,16.0,15.0,0.0,40833,9.0,525.0,22778,130.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,15.0,16.0,13.0,22.0,113.0,184.0,8.0,21.0,0.0,0.0,315800
17,99417,,32.75523864,-117.1150861,8/13/16,Street Light,Median tree light is out,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000335biAAA,Assigned,"Street Light Light Out at 3628-3638 El Cajon Blvd, San Diego, CA 92104, USA",5.0,1,60730021005.0,2100.0,1,1500000US060730021005,60730021005.0,41.2,40.5,41.6,1240.0,879.0,481.0,164.0,16.0,204.0,0.0,0.0,14.0,0.0,14.0,361.0,27.0,104.0,0.0,62.0,33.0,37.0,0.0,29.0,35.0,46.0,24.0,61.0,45.0,16.0,15.0,0.0,40833,9.0,525.0,22778,130.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,15.0,16.0,13.0,22.0,113.0,184.0,8.0,21.0,0.0,0.0,315800
17,99418,,32.7556511,-117.1172459,8/13/16,Street Light,Both light are out,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000335bxAAA,Assigned,"Street Light Light Out at 3540 El Cajon Boulevard, San Diego, CA, United States",1.0,1,60730017001.0,1700.0,1,1500000US060730017001,60730017001.0,32.9,34.3,32.6,1424.0,603.0,507.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,17.0,86.0,80.0,53.0,16.0,43.0,57.0,0.0,147.0,112.0,36.0,46.0,21.0,0.0,0.0,0.0,45111,39.0,675.0,21931,181.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,33.0,59.0,81.0,266.0,62.0,0.0,0.0,0.0,219700
17,99419,,32.7556611,-117.1187485,8/13/16,Street Light,Both lights out,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000335cbAAA,Assigned,"Street Light Light Out at 3460 El Cajon Boulevard, San Diego, CA, United States",2.0,1,60730017002.0,1700.0,1,1500000US060730017002,60730017002.0,37.2,35.7,37.9,1042.0,694.0,609.0,57.0,0.0,11.0,0.0,0.0,17.0,0.0,17.0,348.0,113.0,31.0,25.0,11.0,59.0,18.0,69.0,15.0,35.0,0.0,54.0,37.0,39.0,42.0,47.0,0.0,38967,16.0,579.0,32556,155.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,81.0,104.0,46.0,86.0,16.0,69.0,0.0,23.0,421400
17,99420,,32.7556686,-117.1203608,8/13/16,Street Light,Multiple trees have lights out in the median,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000335cgAAA,Assigned,"Street Light Light Out at 3380 El Cajon Boulevard, San Diego, CA, United States",2.0,1,60730017002.0,1700.0,1,1500000US060730017002,60730017002.0,37.2,35.7,37.9,1042.0,694.0,609.0,57.0,0.0,11.0,0.0,0.0,17.0,0.0,17.0,348.0,113.0,31.0,25.0,11.0,59.0,18.0,69.0,15.0,35.0,0.0,54.0,37.0,39.0,42.0,47.0,0.0,38967,16.0,579.0,32556,155.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,81.0,104.0,46.0,86.0,16.0,69.0,0.0,23.0,421400
17,99421,,32.7555414,-117.1235175,8/13/16,Street Light,Light on south side of fixture out,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000335clAAA,Assigned,"Street Light Light Out at 3276 El Cajon Boulevard, San Diego, CA, United States",3.0,1,60730017003.0,1700.0,1,1500000US060730017003,60730017003.0,35.5,35.2,36.2,1308.0,702.0,452.0,86.0,0.0,87.0,0.0,0.0,77.0,0.0,77.0,606.0,24.0,0.0,23.0,50.0,56.0,40.0,42.0,33.0,67.0,34.0,108.0,57.0,49.0,10.0,0.0,0.0,46063,0.0,593.0,24442,180.0,413.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,49.0,42.0,23.0,28.0,110.0,42.0,71.0,0.0,11.0,327500
17,99422,,32.7556686,-117.1203608,8/13/16,Street Light,Light on south side of fixture out,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000335cqAAA,Assigned,"Street Light Light Out at 3380 El Cajon Boulevard, San Diego, CA, United States",2.0,1,60730017002.0,1700.0,1,1500000US060730017002,60730017002.0,37.2,35.7,37.9,1042.0,694.0,609.0,57.0,0.0,11.0,0.0,0.0,17.0,0.0,17.0,348.0,113.0,31.0,25.0,11.0,59.0,18.0,69.0,15.0,35.0,0.0,54.0,37.0,39.0,42.0,47.0,0.0,38967,16.0,579.0,32556,155.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,81.0,104.0,46.0,86.0,16.0,69.0,0.0,23.0,421400
17,99424,,32.7549869,-117.1217872,8/13/16,Street Light,Light on north side of lamp fixture is out,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000335d5AAA,Assigned,"Street Light Light Out at 3315 El Cajon Boulevard, San Diego, CA, United States",2.0,1,60730016002.0,1600.0,1,1500000US060730016002,60730016002.0,35.2,36.8,34.5,1097.0,700.0,183.0,403.0,0.0,55.0,0.0,0.0,59.0,0.0,59.0,397.0,21.0,40.0,0.0,21.0,70.0,63.0,50.0,15.0,21.0,32.0,59.0,9.0,25.0,0.0,0.0,0.0,34868,0.0,426.0,16746,64.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,43.0,43.0,115.0,97.0,12.0,21.0,0.0,10.0,328600
17,99426,,32.7548585,-117.1238768,8/13/16,Street Light,Light on north side of the fixture out,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000335dPAAQ,Assigned,"Street Light Light Out at 3239 El Cajon Boulevard, San Diego, CA, United States",3.0,1,60730016003.0,1600.0,1,1500000US060730016003,60730016003.0,35.8,31.0,52.2,1128.0,236.0,97.0,109.0,0.0,19.0,0.0,11.0,0.0,0.0,0.0,892.0,19.0,55.0,63.0,0.0,0.0,72.0,0.0,101.0,49.0,64.0,55.0,12.0,0.0,0.0,25.0,0.0,41200,69.0,446.0,22506,49.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,89.0,122.0,19.0,80.0,25.0,42.0,17.0,0.0,347900
