incident_num,date_time,day,stno,stdir1,street,streettype,stdir2,stname2,sttype2,call_type,disposition,beat,priority,lat,lon,tract,blockgroup,block ,block
P16010001269,2016-01-01 16:02:26,6,4000,,TAYLOR,ST,,,,211,A,625.0,1.0,32.755432,-117.20098,6500.0,2.0,,2014.0
P16010001270,2016-01-01 16:02:58,6,7900,,LINDA VISTA,RD,,,,10852A,CAN,111.0,3.0,32.805782,-117.15523,8510.0,1.0,,1000.0
P16010001275,2016-01-01 16:07:47,6,0,,FRIARS,RD,,RIVERDALE,ST,AU23152,CAN,321.0,2.0,,,,,,
P16010001278,2016-01-01 16:09:16,6,200,W,ARBOR,DR,,,,415,CAN,627.0,2.0,32.75379,-117.16313,400.0,1.0,,1000.0
P16010001280,2016-01-01 16:10:01,6,0,W,GRAPE,ST,,PACIFIC,HY,415,CAN,527.0,2.0,,,,,,
P16010001284,2016-01-01 16:14:25,6,0,,6TH,AV,,E,ST,20002R,CAN,524.0,3.0,,,,,,
P16010001296,2016-01-01 16:24:03,6,3500,,4TH,AV,,,,911,CAN,627.0,1.0,32.74162,-117.16156,300.0,4.0,,4007.0
P16010001300,2016-01-01 16:25:02,6,4300,,RANCHO LAS BRISAS,TL,,,,415PP,CAN,935.0,2.0,32.972946,-117.226364,8328.0,1.0,,1000.0
P16010001303,2016-01-01 16:26:18,6,100,,UNIVERSITY,AV,,,,647F,CAN,627.0,2.0,32.74824,-117.16385,400.0,2.0,,2014.0
P16010001315,2016-01-01 16:32:14,6,4400,,UNIVERSITY,AV,,,,415,CAN,833.0,2.0,32.74961,-117.09978,2302.0,3.0,,3013.0
P16010001325,2016-01-01 16:39:38,6,100,,HENSON,ST,,,,1016,A,452.0,2.0,32.706375,-117.06161,3112.0,2.0,,2002.0
P16010001346,2016-01-01 16:53:45,6,3900,,BANDINI,ST,,,,911,CAN,626.0,1.0,32.74842,-117.1883,100.0,2.0,,2032.0
P16010001350,2016-01-01 16:58:15,6,700,,4TH,AV,,,,415PP,CAN,523.0,2.0,32.71264,-117.16107,5300.0,3.0,,3022.0
P16010001371,2016-01-01 17:11:47,6,3700,,36TH,ST,,,,1016,AT,839.0,2.0,32.74615,-117.11562,2401.0,2.0,,2007.0
P16010001383,2016-01-01 17:20:45,6,11100,,WEATHERWOOD,TR,,,,911,CAN,241.0,1.0,32.920574,-117.07802,17046.0,2.0,,2001.0
P16010001390,2016-01-01 17:28:06,6,1500,,IMPERIAL,AV,,,,CW,A,521.0,1.0,32.706284,-117.150276,5100.0,1.0,,1012.0
P16010001415,2016-01-01 17:45:38,6,6900,,FRIARS,RD,,,,211,A,623.0,1.0,32.768795,-117.17145,8901.0,4.0,,4000.0
P16010001435,2016-01-01 18:02:10,6,1500,,IMPERIAL,AV,,,,WARRANT,A,521.0,3.0,32.706284,-117.150276,5100.0,1.0,,1012.0
P16010001437,2016-01-01 18:02:57,6,10800,,CHERRY HILL,DR,,,,459A,CAN,934.0,1.0,32.930428,-117.20813,8333.0,2.0,,2009.0
P16010001441,2016-01-01 18:06:44,6,4900,,GARDENA,AV,,,,WARRANT,A,116.0,3.0,32.776924,-117.19786,9104.0,2.0,,2013.0
P16010001456,2016-01-01 18:16:38,6,5800,,MARKET,ST,,,,415,CAN,432.0,2.0,32.710068,-117.07271,3001.0,3.0,,3000.0
P16010001457,2016-01-01 18:17:02,6,4300,,LANDIS,ST,,,,1186,A,834.0,,32.745884,-117.101974,2402.0,1.0,,1010.0
P16010001466,2016-01-01 18:22:41,6,700,E,SAN YSIDRO,BL,,,,RJ,A,714.0,2.0,32.546024,-117.03117,10015.0,1.0,,1078.0
P16010001501,2016-01-01 18:43:51,6,4200,,ALTADENA,AV,,,,1016,A,826.0,2.0,32.75321,-117.085785,2708.0,4.0,,4001.0
P16010001503,2016-01-01 18:44:52,6,2800,,IMPERIAL,AV,,,,ANIMAL,CAN,512.0,1.0,32.706383,-117.13372,4000.0,4.0,,4010.0
P16010001516,2016-01-01 19:00:31,6,0,W,BROADWAY,,,COLUMBIA,ST,10851R,CAN,522.0,,,,,,,
P16010001522,2016-01-01 19:03:50,6,300,,MILBRAE,ST,,,,415N,CAN,441.0,3.0,32.70348,-117.11361,3501.0,1.0,,1026.0
P16010001533,2016-01-01 19:11:45,6,0,,23RD,ST,,B,ST,ANIMAL,CAN,517.0,1.0,,,,,,
P16010001537,2016-01-01 19:14:35,6,500,,SATURN,BL,,,,1016,A,721.0,2.0,32.587433,-117.09264,10103.0,1.0,,1031.0
P16010001571,2016-01-01 19:42:04,6,5100,,TROJAN,AV,,,,911,CAN,826.0,1.0,32.75489,-117.08466,2708.0,3.0,,3002.0
P16010001573,2016-01-01 19:42:39,6,12600,,SUNDANCE,AV,,,,5150,A,233.0,2.0,32.956646,-117.14431,8337.0,1.0,,1008.0
P16010001584,2016-01-01 19:52:06,6,3300,,MENLO,AV,,,,415,CAN,833.0,2.0,32.74087,-117.09446,2601.0,3.0,,3005.0
P16010001585,2016-01-01 19:52:22,6,5200,,EL CAJON,BL,,,,1016,A,824.0,2.0,32.75724,-117.08351,2803.0,1.0,,1014.0
P16010001613,2016-01-01 20:15:35,6,500,,PARK,BL,,,,5150,CAN,521.0,2.0,,,,,,
P16010001614,2016-01-01 20:16:22,6,400,,16TH,ST,,,,417,A,521.0,,32.70949,-117.14946,5100.0,1.0,,1005.0
P16010001619,2016-01-01 20:20:13,6,4200,,EUCLID,AV,,,,1016,A,831.0,2.0,32.753254,-117.09224,2302.0,1.0,,1000.0
P16010001626,2016-01-01 20:25:33,6,1600,,EUCLID,AV,,,,415V,A,447.0,1.0,32.721493,-117.08492,3401.0,4.0,,4020.0
P16010001643,2016-01-01 20:40:39,6,11200,,AVNDA DE LOS LOBOS,,,,,459C,A,234.0,2.0,,,,,,
P16010001649,2016-01-01 20:46:44,6,0,,61ST,ST,,IMPERIAL,AV,20002,CAN,452.0,1.0,,,,,,
P16010001654,2016-01-01 20:54:08,6,2000,,MCDONOUGH,LN,,,,CW,CAN,611.0,1.0,32.73148,-117.21984,21400.0,1.0,,1062.0
P16010001660,2016-01-01 20:57:25,6,3200,,SPORTS ARENA,BL,,,,459A,CAN,611.0,2.0,32.754333,-117.21546,6500.0,1.0,,1011.0
P16010001668,2016-01-01 21:07:57,6,800,,THOMAS,AV,,,,FD,A,122.0,2.0,32.793694,-117.25454,7910.0,1.0,,1015.0
P16010001692,2016-01-01 21:22:34,6,12000,,CARMEL MTN,RD,,,,459A,CAN,232.0,2.0,32.97946,-117.079926,17056.0,1.0,,1003.0
P16010001697,2016-01-01 21:28:41,6,5000,,EL CAJON,BL,,,,1016,A,824.0,2.0,32.756798,-117.08674,2803.0,1.0,,1009.0
P16010001699,2016-01-01 21:30:59,6,700,E,SAN YSIDRO,BL,,,,415,CAN,714.0,2.0,32.546024,-117.03117,10015.0,1.0,,1078.0
P16010001711,2016-01-01 21:42:22,6,700,,GRAND,AV,,,,1016,A,122.0,2.0,32.79445,-117.255974,7910.0,1.0,,1003.0
P16010001712,2016-01-01 21:42:41,6,600,,K,ST,,,,911,CAN,521.0,1.0,32.70834,-117.15912,5400.0,4.0,,4021.0
P16010001724,2016-01-01 21:55:49,6,0,S,40TH,ST,,OCEAN VIEW,BL,LOJACK,A,441.0,1.0,,,,,,
P16010001749,2016-01-01 22:17:25,6,600,,MARKET,ST,,,,911,CAN,524.0,1.0,32.711506,-117.15914,5300.0,2.0,,2017.0
P16010001757,2016-01-01 22:26:03,6,7500,,HAZARD CENTER,DR,,,,211C,A,315.0,1.0,32.769306,-117.15989,9304.0,2.0,,2011.0
P16010001794,2016-01-01 22:59:21,6,3500,,ADDISON,ST,,,,459A,CAN,615.0,1.0,32.725464,-117.23613,7002.0,3.0,,3004.0
P16010001807,2016-01-01 23:11:47,6,200,,5TH,AV,,,,911,CAN,523.0,1.0,32.707363,-117.160164,5400.0,1.0,,1014.0
P16010001818,2016-01-01 23:25:37,6,4400,,CAM DE LA PLAZA,,,,,459A,CAN,712.0,2.0,,,,,,
P16010001839,2016-01-01 23:41:52,6,13400,,HIGHLANDS,PL,,,,459A,CAN,934.0,2.0,,,,,,
P16010001854,2016-01-01 23:54:08,6,3900,,MURPHY CANYON,RD,,,,459A,CAN,313.0,2.0,32.81405,-117.11594,8511.0,1.0,,1145.0
P16010001864,2016-01-01 23:58:53,6,400,,6TH,AV,,,,1186,A,523.0,,32.70947,-117.1592,5400.0,4.0,,4013.0
P16010001882,2016-01-02 00:11:00,7,0,,EVERTS,ST,,HORNBLEND,ST,1016,A,122.0,2.0,,,,,,
P16010001884,2016-01-02 00:13:33,7,4500,,LA JOLLA VILLAGE,DR,,,,459A,CAN,115.0,2.0,,,,,,
P16010001885,2016-01-02 00:13:49,7,0,,GRAND,AV,,MISSION,BL,FD,A,122.0,2.0,,,,,,
P16010001913,2016-01-02 00:44:10,7,4400,,MISSION,BL,,,,1016,A,122.0,2.0,32.794712,-117.25493,7910.0,1.0,,1017.0
P16010001922,2016-01-02 00:49:35,7,0,,EUCLID,AV,,FEDERAL,BL,415V,A,451.0,1.0,,,,,,
P16010001927,2016-01-02 00:54:31,7,4200,,FAIRMOUNT,AV,,,,1016,A,832.0,2.0,32.75333,-117.10084,2202.0,1.0,,1000.0
P16010001939,2016-01-02 01:02:51,7,5000,,FEDERAL,BL,,,,415V,A,447.0,1.0,,,,,,
P16010001954,2016-01-02 01:11:41,7,7700,,STALMER,ST,,,,415N,CAN,111.0,3.0,32.807842,-117.15701,8510.0,3.0,,3001.0
P16010001978,2016-01-02 01:38:53,7,4300,,IOWA,ST,,,,1016,A,813.0,2.0,32.75535,-117.126465,1200.0,1.0,,1010.0
P16010001985,2016-01-02 01:50:03,7,800,,GARNET,AV,,,,1186,A,122.0,,32.796597,-117.25534,7905.0,2.0,,2033.0
P16010001991,2016-01-02 02:00:19,7,4500,,FEDERAL,BL,,,,459A,CAN,447.0,2.0,32.72103,-117.09765,3401.0,2.0,,2010.0
P16010002015,2016-01-02 02:26:35,7,9600,,HEINRICH HERTZ,DR,,,,459A,CAN,713.0,2.0,32.55875,-116.93987,10015.0,1.0,,1049.0
P16010002040,2016-01-02 03:05:18,7,1800,,NATIONAL,AV,,,,1016,A,511.0,2.0,32.701733,-117.1466,5000.0,1.0,,1002.0
P16010002043,2016-01-02 03:07:14,7,0,,CLAIREMONT MESA,BL,,OVERLAND,AV,HZRD,A,313.0,1.0,,,,,,
P16010002044,2016-01-02 03:11:08,7,900,,10TH,AV,,,,1182,A,524.0,2.0,32.71477,-117.1556,5200.0,1.0,,1044.0
P16010002047,2016-01-02 03:20:53,7,1400,,30TH SB,ST,,,,911,CAN,723.0,1.0,,,,,,
P16010002087,2016-01-02 04:55:30,7,1600,,DEL SUR,BL,,,,10851R,CAN,712.0,,32.567204,-117.058044,10005.0,4.0,,4000.0
P16010002107,2016-01-02 05:45:50,7,700,E,SAN YSIDRO,BL,,,,CW,A,714.0,1.0,32.546024,-117.03117,10015.0,1.0,,1078.0
P16010002123,2016-01-02 06:36:53,7,3400,,KURTZ,ST,,,,415,A,611.0,2.0,32.754967,-117.208176,6500.0,1.0,,1015.0
P16010002152,2016-01-02 07:25:39,7,800,,E,ST,,,,1016,A,524.0,2.0,32.71468,-117.15736,5300.0,2.0,,2000.0
P16010002169,2016-01-02 07:51:01,7,0,,63RD,ST,,EL CAJON,BL,415PP,CAN,821.0,2.0,,,,,,
P16010002191,2016-01-02 08:19:30,7,3100,,UNIVERSITY,AV,,,,1016,A,813.0,2.0,32.748474,-117.12687,1300.0,2.0,,2015.0
P16010002204,2016-01-02 08:32:43,7,200,,C,ST,,,,1016,A,524.0,2.0,32.716755,-117.16284,5300.0,3.0,,3008.0
P16010002206,2016-01-02 08:33:29,7,0,,MARKET,PL,,,,911,CAN,522.0,1.0,,,,,,
P16010002211,2016-01-02 08:37:52,7,14800,,DEL DIABLO,LN,,,,1016,A,233.0,2.0,32.98419,-117.090675,17034.0,3.0,,3003.0
P16010002228,2016-01-02 08:53:01,7,8800,,LIBRA,DR,,,,5150,A,242.0,2.0,32.920624,-117.13463,8355.0,1.0,,1003.0
P16010002271,2016-01-02 09:30:26,7,1200,,CAM DEL RIO NORTH,,,,,CCW,A,315.0,,32.766907,-117.15329,9304.0,2.0,,2015.0
P16010002273,2016-01-02 09:31:22,7,4800,,VOLTAIRE,ST,,,,1016,AT,614.0,2.0,32.74997,-117.24329,7501.0,3.0,,3009.0
P16010002292,2016-01-02 09:48:09,7,400,,6TH,AV,,,,911,CAN,521.0,1.0,32.70947,-117.1592,5400.0,4.0,,4013.0
P16010002320,2016-01-02 10:07:39,7,6600,,GOODWIN,ST,,,,459A,CAN,621.0,1.0,32.77824,-117.17637,9000.0,1.0,,1005.0
P16010002327,2016-01-02 10:15:23,7,4500,,MISSION GORGE,PL,,,,911,CAN,321.0,1.0,32.78299,-117.09776,9604.0,4.0,,4000.0
P16010002362,2016-01-02 10:43:51,7,1800,,AMALFI,ST,,,,459A,CAN,124.0,1.0,,,,,,
P16010002402,2016-01-02 11:14:23,7,3500,,SPORTS ARENA,BL,,,,1016,A,611.0,2.0,32.754467,-117.2162,6500.0,1.0,,1011.0
P16010002405,2016-01-02 11:17:12,7,0,S,32ND,ST,,WEBSTER,AV,1016,A,512.0,2.0,,,,,,
P16010002409,2016-01-02 11:23:13,7,0,W,HARBOR,DR,,MARKET,ST,42682,CAN,522.0,,,,,,,
P16010002411,2016-01-02 11:23:47,7,1300,,CESAR E CHAVEZ,PY,,,,AU10851,CAN,511.0,2.0,32.698193,-117.14749,5100.0,2.0,,2046.0
P16010002429,2016-01-02 11:33:50,7,0,,3RD,AV,,B,ST,INFO,CAN,524.0,2.0,,,,,,
P16010002433,2016-01-02 11:38:33,7,4200,,CLAIREMONT MESA,BL,,,,415,CAN,114.0,2.0,32.83122,-117.20169,8502.0,5.0,,5005.0
P16010002437,2016-01-02 11:40:15,7,0,,6TH,AV,,MARKET,ST,415V,A,521.0,1.0,,,,,,
P16010002438,2016-01-02 11:44:16,7,700,,10TH,AV,,,,245,A,521.0,1.0,32.712685,-117.15559,5200.0,1.0,,1048.0
P16010002439,2016-01-02 11:45:07,7,0,,GRAND,AV,,INGRAHAM,ST,415,CAN,122.0,2.0,,,,,,
P16010002478,2016-01-02 12:22:30,7,2700,,UPAS,ST,,,,42682,A,813.0,,32.740963,-117.13461,1400.0,2.0,,2018.0
P16010002485,2016-01-02 12:25:55,7,0,,CESAR E CHAVEZ,PY,,HARRISON,AV,1151,AT,512.0,2.0,,,,,,
P16010002506,2016-01-02 12:55:37,7,8200,,MIRA MESA,BL,,,,42682,CAN,242.0,,32.912666,-117.1459,8349.0,2.0,,2005.0
P16010002511,2016-01-02 13:01:57,7,200,W,ARBOR,DR,,,,1016,A,627.0,2.0,32.75379,-117.16313,400.0,1.0,,1000.0
P16010002516,2016-01-02 13:05:03,7,0,,8TH,AV,,E,ST,HZRD,CAN,524.0,1.0,,,,,,
P16010002524,2016-01-02 13:13:25,7,3700,,ROSECRANS,ST,,,,602,A,611.0,2.0,32.75161,-117.20445,6500.0,1.0,,1035.0
P16010002538,2016-01-02 13:25:18,7,15100,,AVNDA RORRAS,,,,,911,CAN,234.0,1.0,,,,,,
P16010002552,2016-01-02 13:38:50,7,6800,,UNIVERSITY,AV,,,,911,CAN,841.0,1.0,32.75517,-117.05117,2902.0,1.0,,1035.0
P16010002565,2016-01-02 13:48:56,7,7000,,SKYLINE,DR,,,,459A,CAN,437.0,1.0,32.702763,-117.04719,3103.0,2.0,,2020.0
P16010002569,2016-01-02 13:58:55,7,800,W,HARBOR,DR,,,,586,CAN,522.0,,32.711483,-117.17012,5400.0,3.0,,3003.0
P16010002580,2016-01-02 14:05:59,7,0,,BACON,ST,,NEWPORT,AV,415V,A,614.0,1.0,,,,,,
P16010002584,2016-01-02 14:08:15,7,700,,5TH,AV,,,,415,A,523.0,2.0,32.71265,-117.16015,5300.0,2.0,,2014.0
P16010002590,2016-01-02 14:12:02,7,0,,805,,,,,AU23103,CAN,446.0,2.0,,,,,,
P16010002595,2016-01-02 14:13:23,7,1100,,ANCHORAGE,LN,,,,911,CAN,616.0,1.0,32.71976,-117.22897,7100.0,3.0,,3002.0
P16010002596,2016-01-02 14:13:26,7,3700,,DEL MAR,AV,,,,459A,CAN,615.0,1.0,32.72806,-117.23971,7002.0,3.0,,3003.0
P16010002599,2016-01-02 14:15:14,7,400,,8TH,AV,,,,602,CAN,521.0,2.0,32.70948,-117.15739,5400.0,4.0,,4015.0
P16010002607,2016-01-02 14:20:45,7,500,,CEDAR,ST,,,,415,CAN,526.0,2.0,32.721992,-117.16014,5600.0,1.0,,1001.0
P16010002626,2016-01-02 14:37:44,7,1200,,CAM DEL RIO NORTH,,,,,1016,A,315.0,2.0,32.766907,-117.15329,9304.0,2.0,,2015.0
P16010002631,2016-01-02 14:41:13,7,1000,,2ND,AV,,,,415,CAN,524.0,2.0,32.715794,-117.16291,5300.0,3.0,,3013.0
P16010002653,2016-01-02 14:56:04,7,0,,KEARNY,AV,,SICARD,ST,1183,A,512.0,,,,,,,
P16010002661,2016-01-02 15:00:57,7,3500,,SPORTS ARENA,BL,,,,1016,A,611.0,2.0,32.754467,-117.2162,6500.0,1.0,,1011.0
P16010002666,2016-01-02 15:02:47,7,4200,,MONTALVO,ST,,,,NARC,A,613.0,2.0,32.748215,-117.22952,7400.0,2.0,,2009.0
P16010002669,2016-01-02 15:07:13,7,100,,HORTON,PZ,,,,911,CAN,525.0,1.0,32.713985,-117.16373,5300.0,3.0,,3022.0
P16010002682,2016-01-02 15:17:24,7,1500,,HARVEY MILK,ST,,,,1016,A,627.0,2.0,,,,,,
P16010002685,2016-01-02 15:18:23,7,0,,ARRUZA,ST,,PEQUENA,ST,586,CAN,723.0,,,,,,,
P16010002695,2016-01-02 15:20:54,7,0,,HORTON,PZ,,,,911,CAN,525.0,1.0,,,,,,
P16010002704,2016-01-02 15:28:22,7,5700,,BAJA MAR,,,,,459A,CAN,124.0,1.0,32.766556,-117.07353,2804.0,1.0,,1004.0
P16010002723,2016-01-02 15:44:21,7,3900,,HILLTOP,DR,,,,415V,A,444.0,,32.715157,-117.11062,3403.0,1.0,,1026.0
P16010002724,2016-01-02 15:44:33,7,7600,,DAGGET,ST,,,,459A,CAN,313.0,2.0,32.82358,-117.15869,8511.0,1.0,,1108.0
P16010002745,2016-01-02 15:57:45,7,3500,,4TH,AV,,,,911,CAN,627.0,1.0,32.74162,-117.16156,300.0,4.0,,4007.0
P16010002758,2016-01-02 16:05:07,7,12600,,SANDY CREST,CT,,,,911,CAN,934.0,1.0,32.9473,-117.207184,21500.0,2.0,,2007.0
P16010002759,2016-01-02 16:05:19,7,0,,25TH,ST,,G,ST,1016,A,515.0,2.0,,,,,,
P16010002762,2016-01-02 16:06:51,7,600,,DIAMOND,ST,,,,911,CAN,122.0,1.0,32.799076,-117.257675,7905.0,1.0,,1005.0
P16010002775,2016-01-02 16:17:30,7,0,,HQ W,,,ONE,,1016,A,243.0,2.0,,,,,,
P16010002776,2016-01-02 16:17:32,7,1400,,ROSECRANS,ST,,,,911,CAN,615.0,1.0,32.72503,-117.22886,21400.0,3.0,,3012.0
P16010002797,2016-01-02 16:34:07,7,3600,,EUCLID,AV,,,,CW,CAN,833.0,1.0,32.743973,-117.09233,2601.0,3.0,,3001.0
P16010002803,2016-01-02 16:38:20,7,3500,,4TH,AV,,,,911,CAN,627.0,1.0,32.74162,-117.16156,300.0,4.0,,4007.0
P16010002814,2016-01-02 16:49:41,7,1200,,IMPERIAL,AV,,,,911P,CAN,541.0,2.0,32.706276,-117.15366,5100.0,2.0,,2021.0
P16010002820,2016-01-02 16:53:11,7,900,,PICADOR,BL,,,,911,CAN,723.0,1.0,32.57895,-117.05914,10010.0,1.0,,1006.0
P16010002824,2016-01-02 16:55:31,7,0,,DONALDSON,DR,,FELSPAR,ST,1016,A,122.0,1.0,,,,,,
P16010002853,2016-01-02 17:24:57,7,2400,,HOTEL CIRCLE NORTH,,,,,911,CAN,623.0,1.0,32.75978,-117.18477,8902.0,1.0,,1011.0
P16010002858,2016-01-02 17:28:13,7,300,,PARK,BL,,,,911P,CAN,521.0,2.0,,,,,,
P16010002876,2016-01-02 17:45:37,7,2400,,HOTEL CIRCLE NORTH,,,,,415,CAN,623.0,2.0,32.75978,-117.18477,8902.0,1.0,,1011.0
P16010002880,2016-01-02 17:47:25,7,3100,,UNIVERSITY,AV,,,,1016,A,813.0,2.0,32.748474,-117.12687,1300.0,2.0,,2015.0
P16010002909,2016-01-02 18:11:07,7,5100,,LINDA VISTA,RD,,,,415,A,622.0,2.0,32.76371,-117.19793,9106.0,1.0,,1036.0
P16010002913,2016-01-02 18:17:48,7,3700,,SPORTS ARENA,BL,,,,1150,A,611.0,1.0,32.754555,-117.216705,6500.0,1.0,,1011.0
P16010002917,2016-01-02 18:20:30,7,1700,,SAN DIEGO,AV,,,,459A,CAN,626.0,2.0,32.74178,-117.17992,202.0,1.0,,1016.0
P16010002924,2016-01-02 18:23:41,7,7000,,FRIARS,RD,,,,415,A,623.0,2.0,32.769173,-117.17056,8901.0,4.0,,4000.0
P16010002932,2016-01-02 18:28:52,7,5700,,LA JOLLA,BL,,,,415,CAN,124.0,2.0,,,,,,
P16010002934,2016-01-02 18:30:50,7,4900,,SANTA MONICA,AV,,,,1016,A,614.0,2.0,32.746723,-117.248726,7502.0,3.0,,3005.0
P16010002938,2016-01-02 18:31:58,7,3600,,OCEAN VIEW,BL,,,,1151,A,441.0,2.0,32.70125,-117.1167,3501.0,1.0,,1005.0
P16010002949,2016-01-02 18:38:34,7,5500,,LA JOLLA,BL,,,,459A,CAN,124.0,2.0,,,,,,
P16010002961,2016-01-02 18:49:49,7,4300,,MISSION,BL,,,,415,A,122.0,2.0,32.79371,-117.25462,7910.0,1.0,,1014.0
P16010002972,2016-01-02 18:56:21,7,0,,70TH,ST,,EL CAJON,BL,1016,A,821.0,2.0,,,,,,
P16010002983,2016-01-02 19:06:40,7,4500,,ORANGE,AV,,,,1016,A,831.0,2.0,32.753155,-117.097565,2302.0,1.0,,1007.0
P16010002993,2016-01-02 19:13:30,7,8600,,ROBLES,DR,,,,911,CAN,324.0,1.0,32.814445,-117.011345,9804.0,4.0,,4006.0
P16010003005,2016-01-02 19:20:27,7,1000,,BUSH,ST,,,,5150V,A,628.0,1.0,32.74735,-117.17233,202.0,1.0,,1001.0
P16010003025,2016-01-02 19:49:52,7,0,,232Y2 DUFFEY,,,,,1021,CAN,232.0,3.0,,,,,,
P16010003050,2016-01-02 20:11:10,7,10600,,SCRIPPS POWAY,PY,,,,10852R,CAN,246.0,2.0,32.937283,-117.09959,17042.0,3.0,,3029.0
P16010003068,2016-01-02 20:29:18,7,300,,BRANDYWOOD,ST,,,,415,AM,437.0,2.0,32.698524,-117.05084,3114.0,2.0,,2005.0
P16010003075,2016-01-02 20:34:35,7,600,,C,ST,,,,647F,CAN,524.0,2.0,32.71677,-117.159195,5300.0,1.0,,1012.0
P16010003079,2016-01-02 20:37:08,7,7700,,FAY,AV,,,,242,CAN,124.0,1.0,,,,,,
P16010003082,2016-01-02 20:38:27,7,8400,,REGENTS,RD,,,,459A,CAN,115.0,2.0,32.866478,-117.22001,8363.0,2.0,,2000.0
P16010003084,2016-01-02 20:40:27,7,700,,SAWTELLE,AV,,,,415N,CAN,434.0,3.0,32.71189,-117.02698,3105.0,1.0,,1004.0
P16010003088,2016-01-02 20:44:13,7,7400,,BLACK OAK,RD,,,,415,A,436.0,2.0,32.706543,-117.03797,3103.0,1.0,,1004.0
P16010003104,2016-01-02 20:55:55,7,900,,PROSPECT,ST,,,,602,A,124.0,2.0,,,,,,
P16010003105,2016-01-02 20:57:46,7,13200,,BLACK MTN,RD,,,,415V,CAN,233.0,1.0,32.955696,-117.12984,8337.0,3.0,,3004.0
P16010003107,2016-01-02 20:59:22,7,0,,FROST,ST,,HEALTH CENTER,DR,1183,A,314.0,,,,,,,
P16010003117,2016-01-02 21:08:53,7,7000,,FRIARS,RD,,,,211,A,623.0,1.0,32.769173,-117.17056,8901.0,4.0,,4000.0
P16010003119,2016-01-02 21:09:18,7,10500,,RANCHO CARMEL,DR,,,,415,CAN,232.0,2.0,32.97081,-117.08649,17056.0,1.0,,1008.0
P16010003122,2016-01-02 21:12:18,7,3400,,LEBON,DR,,,,911,CAN,115.0,1.0,32.866997,-117.224724,8364.0,3.0,,3001.0
P16010003144,2016-01-02 21:30:16,7,600,,HARBOR,DR,,,,415,CAN,522.0,2.0,32.71153,-117.17284,5400.0,1.0,,1002.0
P16010003160,2016-01-02 21:39:49,7,3600,,REYNARD,WY,,,,911,CAN,628.0,1.0,32.74291,-117.17092,202.0,3.0,,3023.0
P16010003167,2016-01-02 21:47:09,7,5200,,GAINES,ST,,,,INFO,CAN,622.0,2.0,32.76419,-117.19524,9107.0,1.0,,1034.0
P16010003168,2016-01-02 21:48:44,7,12900,,CRISTALLO,PL,,,,911,CAN,934.0,1.0,32.954796,-117.22204,8330.0,2.0,,2008.0
P16010003169,2016-01-02 21:49:16,7,4100,,MARINE VIEW,AV,,,,415V,A,443.0,1.0,32.68477,-117.1056,3603.0,2.0,,2014.0
P16010003170,2016-01-02 21:51:58,7,0,,BLACK MTN,RD,,GOLD COAST,DR,1016,A,242.0,2.0,,,,,,
P16010003171,2016-01-02 21:52:14,7,4400,,HOME,AV,,,,1151,A,836.0,2.0,32.72891,-117.09967,2602.0,3.0,,3000.0
P16010003183,2016-01-02 22:05:11,7,0,,10TH,AV,,A,ST,245,A,524.0,1.0,,,,,,
P16010003201,2016-01-02 22:21:08,7,2900,,CAM DEL RIO NORTH,,,,,10852R,CAN,315.0,2.0,32.77332,-117.132545,9304.0,1.0,,1006.0
P16010003205,2016-01-02 22:22:53,7,4400,,UNIVERSITY,AV,,,,459A,CAN,833.0,2.0,32.74961,-117.09978,2302.0,3.0,,3013.0
P16010003222,2016-01-02 22:39:27,7,1000,,KELTON,RD,,,,10851,A,431.0,1.0,32.71619,-117.07492,3001.0,2.0,,2005.0
P16010003229,2016-01-02 22:45:53,7,0,,MALAGA,ST,,ROSECRANS,ST,NARC,A,612.0,2.0,,,,,,
P16010003234,2016-01-02 22:50:00,7,2200,,ABBOTT,ST,,,,417,A,614.0,,32.75311,-117.24834,7501.0,4.0,,4001.0
P16010003253,2016-01-02 23:04:34,7,4000,,38TH,ST,,,,1016,A,838.0,2.0,32.74985,-117.11188,2201.0,1.0,,1012.0
P16010003259,2016-01-02 23:07:45,7,700,,5TH,AV,,,,415,A,523.0,2.0,32.71265,-117.16015,5300.0,2.0,,2014.0
P16010003271,2016-01-02 23:20:53,7,0,,30TH,ST,,MADISON,AV,5150,A,813.0,2.0,,,,,,
P16010003298,2016-01-02 23:39:12,7,4000,,EL CAJON,BL,,,,1016,A,825.0,2.0,32.75518,-117.10932,2100.0,3.0,,3007.0
P16010003331,2016-01-03 00:03:49,1,3900,,IDAHO,ST,,,,459,A,813.0,1.0,32.74861,-117.13386,1300.0,5.0,,5004.0
P16010003340,2016-01-03 00:14:08,1,0,,CARMEL CREEK,RD,,CARMEL GROVE,RD,1016,A,934.0,2.0,,,,,,
P16010003341,2016-01-03 00:14:13,1,13000,,POLVERA,AV,,,,459A,CAN,234.0,1.0,33.04843,-117.05204,17019.0,3.0,,3003.0
P16010003343,2016-01-03 00:14:21,1,0,,GALVESTON,ST,,ORTEN,ST,415V,A,116.0,1.0,,,,,,
P16010003344,2016-01-03 00:15:23,1,8100,,HUDSON,DR,,,,10852,A,324.0,1.0,32.804802,-117.0207,9804.0,2.0,,2005.0
